"sf","sm","hf","hm","r","Xm","Xf","Y"
0.05263157894736842,0.05,0.5,0.5,0.218,0.1992463935570931190498501127248296415308584144322,0.1908974417472757560556605040290115060151234013392,0.2104405270981083451433575387698717882804222722896
0.05263157894736842,0.05,0.5,0.5,0.22,0.1973864025413904838561016523353032425942079398126,0.1890977646989676977085259890865318202385484848275,0.2083194996294559309482208812043401441416210682534
0.05263157894736842,0.05,0.5,0.5,0.222,0.1955338866928524007138755441812043640789819200487,0.1873056570764413778049237838947518386634162403878,0.2062116894864176938349501232430943902351950187879
0.05263157894736842,0.05,0.5,0.5,0.224,0.1936888431721029979625573754302834055129141654963,0.1855211118788027021217677149873608445944815263971,0.2041169474087087428838423192785447289756853637972
0.05263157894736842,0.05,0.5,0.5,0.226,0.1918512673697673960008805772222464777522106161328,0.1837441204168439212912863006821983485831997824664,0.2020351272961955931185771078503158488387344268114
0.05263157894736842,0.05,0.5,0.5,0.228,0.1900211530044299966810611364070117167666102213751,0.1819746724092517658711154924839023739035452236576,0.1999660860965887430701754145847809944648090174441
0.05263157894736842,0.05,0.5,0.5,0.23,0.1881984922152588568868922437798618114855009659365,0.1802127560735337344774994101234405090567404008009,0.1979096836986090486877857728178455071143683443023
0.05263157894736842,0.05,0.5,0.5,0.232,0.1863832756496191301280827104842620141423026573274,0.1784583582119830965164423915676439049461755871007,0.1958657828303050256340314478882295920581195747966
0.05263157894736842,0.05,0.5,0.5,0.234,0.1845754925459765953018914971659903796997831251835,0.1767114642929813662293877600164531726929873361942,0.193834248962220040295485483507591102521676509637
0.05263157894736842,0.05,0.5,0.5,0.236,0.1827751308123719895779499725374139469781210899764,0.1749720585279168495752244924366607254886534045911,0.1918149502151285284714104813278866206509037640115
0.05263157894736842,0.05,0.5,0.5,0.238,0.1809821771007280841415756658774770422454333091969,0.173240123943979222551736460925713678939321417599,0.1898077572720790470140453780581426132280934468543
0.05263157894736842,0.05,0.5,0.5,0.24,0.1791966168772340613527816575653037660274847815528,0.1715156424530728440341696733268983174997201133456,0.1878125432944992425551879205813010144024910294239
0.05263157894736842,0.05,0.5,0.5,0.242,0.1774184344890356551547731077692296030801129169109,0.1697985949170755244351869115208046578625992066034,0.1858291838421338264991812611226065374150353271004
0.05263157894736842,0.05,0.5,0.5,0.244,0.1756476132274445989485590394835630474770240544002,0.168088961209654659975407506332167697164976086164,0.1838575567966014801771599080108441141053918848629
0.05263157894736842,0.05,0.5,0.5,0.246,0.1738841353878670915409569466328525706150962876884,0.1663867202748389067710399066406649143203276676976,0.1818975422883703727597124159024760852007037494533
0.05263157894736842,0.05,0.5,0.5,0.248,0.1721279823266381554365890504212178747696680533911,0.1646918501825308232584163157150000387767299667361,0.179949022626964743243985828182416017302081706615
0.05263157894736842,0.05,0.5,0.5,0.25,0.170379134514936843513195387344237396639949753904,0.1630043281811340751498632896769283197589047776144,0.1780118822342268550943685912725071135616395666121
0.05263157894736842,0.05,0.5,0.5,0.252,0.1686375715899461776801584402365512971805655816552,0.161324130747457802410919554357673801304920473002,0.1760860075804696496569995933470858676991298700749
0.05263157894736842,0.05,0.5,0.5,0.254,0.1669032724034114103709094077211394307194667697499,0.159651233634050527083601948932962769114873671262,0.1741712871233656678630472555189238556977440326494
